,price_USD,type,covered_surface_m2,bedrooms,bathrooms,antiquity,latitude,longitude,seller
2449,170000.0,ph,,3.0,,,-34.570045,-58.52992,EL GALPONERO
2450,55000.0,departamento,35.0,1.0,1.0,20.0,-34.573635,-58.528286,BARBARO PROPIEDADES
2451,140000.0,casa,100.0,2.0,1.0,0.0,-34.54938,-58.566856,CARRERA PROPIEDADES
2452,135000.0,casa,123.0,2.0,1.0,,-34.5489,-58.56009,Alonso Inmobiliaria
2453,170000.0,departamento,72.0,2.0,2.0,0.0,-37.20173,-59.84107,Montenegro Propiedades
2454,56000.0,departamento,53.0,2.0,1.0,,-34.562717,-58.55331,GARDEN PROPIEDADES
2455,135000.0,departamento,,2.0,1.0,,-34.55806,-58.54329,Inmobiliaria Perez
2456,98000.0,departamento,60.0,2.0,1.0,38.0,-34.547028,-58.55101,Altamirano Propiedades
2457,67000.0,departamento,45.0,1.0,1.0,0.0,-34.540657,-58.572754,Altamirano Propiedades
2458,250000.0,casa,248.0,2.0,3.0,,-34.54376,-58.545998,ALAN FANATICO GESTION INMOBILIARIA
2459,128000.0,departamento,61.0,1.0,1.0,7.0,-34.550575,-58.559055,Montenegro Propiedades
2460,56000.0,departamento,35.0,,,,,,EDUARDO RUIZ PROPIEDADES
2461,188000.0,casa,110.0,2.0,1.0,20.0,-34.567497,-58.545982,CARRERA PROPIEDADES
2462,99000.0,departamento,68.0,2.0,1.0,35.0,,,CARRERA PROPIEDADES
2463,51000.0,departamento,35.0,0.0,1.0,,-34.569736,-58.53389,CARRERA PROPIEDADES
2464,81000.0,departamento,65.0,2.0,1.0,,-34.569736,-58.53389,CARRERA PROPIEDADES
2465,80000.0,departamento,65.0,2.0,1.0,,-34.569736,-58.53389,CARRERA PROPIEDADES
2466,270000.0,casa,,3.0,,,-34.570663,-58.545773,CARRERA PROPIEDADES
2467,180000.0,departamento,65.0,2.0,2.0,,-34.545605,-58.553524,CARRERA PROPIEDADES
2468,250000.0,casa,248.0,2.0,3.0,,-34.543934,-58.546074,ALAN FANATICO GESTION INMOBILIARIA SUC.1
2469,70000.0,departamento,55.0,2.0,1.0,15.0,-34.572575,-58.549175,Montenegro Propiedades
2470,65000.0,casa,65.0,2.0,1.0,60.0,-34.55032,-58.56831,PERRUCCI MENARDI
2471,348000.0,casa,,4.0,4.0,20.0,-34.5383,-58.562878,CM LEIVA PROPIEDADES
2472,,departamento,55.0,0.0,1.0,,,,Curzio Propiedades
2473,100000.0,departamento,,2.0,1.0,25.0,,,PALACIO - Viviendas y Galpones.
2474,100000.0,casa,,3.0,1.0,52.0,-34.54549,-58.52866,PALACIO - Viviendas y Galpones.
2475,48000.0,departamento,37.0,1.0,1.0,,-34.53667,-58.54643,Lopez Fernandez Propiedades
2476,85000.0,casa,86.0,2.0,1.0,,-34.55681,-58.572823,Frencia Propiedades
2477,65000.0,departamento,34.0,1.0,1.0,25.0,-34.5573,-58.54929,Alonso Inmobiliaria
2478,340000.0,casa,210.0,3.0,2.0,20.0,-34.57156,-58.539387,Montenegro Propiedades
2479,69900.0,departamento,57.0,2.0,1.0,5.0,-34.546413,-58.545162,Montenegro Propiedades
2480,200000.0,casa,130.0,2.0,1.0,15.0,-34.563385,-58.531612,Montenegro Propiedades
2481,200000.0,casa,230.0,3.0,3.0,35.0,-34.553497,-58.533066,Montenegro Propiedades
2482,280000.0,casa,300.0,3.0,3.0,35.0,-34.553497,-58.533066,Montenegro Propiedades
2483,260000.0,casa,150.0,4.0,2.0,20.0,-34.56785,-58.54794,Montenegro Propiedades
2484,220000.0,casa,242.0,2.0,2.0,30.0,-34.561672,-58.560596,Montenegro Propiedades
2485,188000.0,casa,,3.0,1.0,0.0,-34.56605,-58.538807,Montenegro Propiedades
2486,70000.0,ph,70.0,1.0,1.0,25.0,-34.54057,-58.54428,Montenegro Propiedades
2487,90000.0,ph,60.0,1.0,2.0,10.0,-34.54057,-58.54428,Montenegro Propiedades
2488,90000.0,ph,50.0,1.0,1.0,10.0,-34.54057,-58.54428,Montenegro Propiedades
2489,280000.0,casa,183.0,3.0,2.0,60.0,-34.580994,-58.538666,Montenegro Propiedades
2490,420000.0,casa,,2.0,3.0,25.0,-34.565437,-58.538185,Montenegro Propiedades
2491,139000.0,departamento,93.0,2.0,2.0,6.0,-34.578342,-58.533752,Montenegro Propiedades
2492,160000.0,departamento,70.0,2.0,1.0,5.0,-34.554695,-58.559013,Montenegro Propiedades
2493,118000.0,departamento,69.0,2.0,1.0,0.0,-34.573166,-58.536922,Montenegro Propiedades
2494,110000.0,departamento,69.0,2.0,1.0,0.0,-34.573166,-58.536922,Montenegro Propiedades
2495,115000.0,departamento,69.0,2.0,1.0,0.0,-34.573166,-58.536922,Montenegro Propiedades
2496,75000.0,departamento,43.0,1.0,1.0,0.0,-34.573166,-58.536922,Montenegro Propiedades
2497,78000.0,departamento,47.0,1.0,1.0,0.0,-34.573166,-58.536922,Montenegro Propiedades
2498,110000.0,departamento,77.0,2.0,2.0,0.0,-34.582054,-58.53622,Montenegro Propiedades
2499,128000.0,departamento,77.0,2.0,2.0,0.0,-34.582054,-58.53622,Montenegro Propiedades
2500,75000.0,departamento,45.0,1.0,1.0,0.0,-34.582054,-58.53622,Montenegro Propiedades
2501,62000.0,departamento,,1.0,1.0,0.0,-34.582054,-58.53622,Montenegro Propiedades
2502,72000.0,departamento,45.0,1.0,1.0,0.0,-34.582054,-58.53622,Montenegro Propiedades
2503,75000.0,departamento,45.0,1.0,1.0,0.0,-34.582054,-58.53622,Montenegro Propiedades
2504,112000.0,departamento,,2.0,2.0,0.0,-34.582054,-58.53622,Montenegro Propiedades
2505,75000.0,ph,50.0,2.0,1.0,,-34.53357,-58.56763,Spolita Propiedades
2506,155000.0,casa,70.0,2.0,,35.0,,,ALAN FANATICO GESTION INMOBILIARIA SUC.1
2507,85000.0,departamento,,,,,-34.575382,-58.53769,BERNABE PROPIEDADES
2508,100000.0,departamento,68.0,1.0,,,-34.58021,-58.536606,BERNABE PROPIEDADES
2509,85000.0,casa,,,,,-34.58053,-58.54538,BERNABE PROPIEDADES
2510,65000.0,departamento,,,,,-34.573563,-58.536377,BERNABE PROPIEDADES
2511,180000.0,casa,287.0,,,,-34.564102,-58.528404,BERNABE PROPIEDADES
2512,36800.0,departamento,32.0,0.0,,,,,BERNABE PROPIEDADES
2513,72000.0,departamento,48.0,1.0,1.0,,-34.540024,-58.565422,Gladys MENON Servicios Inmobiliarios
2514,54000.0,departamento,55.0,2.0,1.0,40.0,-34.55744,-58.534786,Montenegro Propiedades
2515,120000.0,departamento,59.0,3.0,1.0,40.0,-34.578167,-58.5451,FUSCHETTO PROPIEDADES
2516,320000.0,casa,,,,,-34.566864,-58.543346,BERNABE PROPIEDADES
2517,59900.0,ph,120.0,2.0,1.0,40.0,,,BERNABE PROPIEDADES
2518,87000.0,departamento,,,,,-34.57877,-58.539623,BERNABE PROPIEDADES
2519,99750.0,departamento,,1.0,1.0,,-34.576344,-58.52992,BERNABE PROPIEDADES
2520,88000.0,departamento,43.0,1.0,,,-34.575733,-58.531967,BERNABE PROPIEDADES
2521,130000.0,casa,,,,,-34.575867,-58.55147,BERNABE PROPIEDADES
2522,60000.0,departamento,,0.0,1.0,0.0,-34.576176,-58.539497,BERNABE PROPIEDADES
2523,129500.0,casa,240.0,2.0,2.0,,-34.55387,-58.53455,Spolita Propiedades
2524,52000.0,ph,100.0,4.0,2.0,,-34.52622,-58.57861,Spolita Propiedades
2525,30000.0,ph,22.0,0.0,1.0,52.0,-34.54549,-58.52866,PALACIO - Viviendas y Galpones.
2526,50000.0,departamento,35.0,1.0,1.0,40.0,-34.55188,-58.55734,ALAN FANATICO GESTION INMOBILIARIA SUC.1
2527,52000.0,departamento,50.0,1.0,1.0,0.0,,,ALAN FANATICO GESTION INMOBILIARIA
2528,80000.0,departamento,40.0,1.0,,,-34.55519,-58.557343,CARRERA PROPIEDADES
2529,89000.0,departamento,47.0,1.0,,,-34.55519,-58.557343,CARRERA PROPIEDADES
2530,65000.0,ph,,2.0,1.0,,-34.553677,-58.537758,PALACIO - Viviendas y Galpones.
2531,78000.0,ph,299.0,3.0,1.0,,-34.54549,-58.52866,PALACIO - Viviendas y Galpones.
2532,85000.0,ph,160.0,2.0,2.0,20.0,-34.56744,-58.52693,Gordyn Biello -mat.cucicba 959 -mat.moron 1574
2533,74000.0,casa,,3.0,1.0,,,,CM LEIVA PROPIEDADES
2534,140000.0,casa,,,,,-34.557632,-58.565662,CM LEIVA PROPIEDADES
2535,122000.0,departamento,,,,,-34.550293,-58.561375,CM LEIVA PROPIEDADES
2536,178000.0,casa,,,,,-34.556538,-58.568554,CM LEIVA PROPIEDADES
2537,90000.0,casa,,,,,-34.55217,-58.57258,CM LEIVA PROPIEDADES
2538,180000.0,casa,,,,,,,CM LEIVA PROPIEDADES
2539,230000.0,casa,,,,,-34.547188,-58.55863,CM LEIVA PROPIEDADES
2540,118000.0,ph,155.0,,,,,,CM LEIVA PROPIEDADES
2541,85000.0,casa,,,,,,,CM LEIVA PROPIEDADES
2542,98000.0,departamento,,2.0,1.0,,,,CM LEIVA PROPIEDADES
2543,85000.0,departamento,,2.0,,,,,CM LEIVA PROPIEDADES
2544,130000.0,casa,110.0,2.0,1.0,55.0,-34.538486,-58.564312,Altamirano Propiedades
2545,230000.0,casa,100.0,4.0,2.0,20.0,,,BARBARO PROPIEDADES
2546,65000.0,casa,56.0,3.0,1.0,40.0,-34.51845,-58.57875,Spolita Propiedades
2547,45000.0,casa,80.0,3.0,2.0,,-34.568317,-58.599937,ALAN FANATICO GESTION INMOBILIARIA
2548,68000.0,departamento,48.0,2.0,1.0,,-34.560852,-58.53982,CARRERA PROPIEDADES
2549,75000.0,departamento,45.0,1.0,1.0,,-34.556347,-58.562386,ALAN FANATICO GESTION INMOBILIARIA SUC.1
2550,128000.0,casa,157.0,2.0,1.0,30.0,-34.56078,-58.56461,Cr Home Propiedades
2551,450000.0,casa,406.0,4.0,6.0,,-34.55382,-58.55274,ALAN FANATICO GESTION INMOBILIARIA
2552,70000.0,departamento,50.0,1.0,1.0,0.0,-34.571827,-58.518814,ALAN FANATICO GESTION INMOBILIARIA
2553,140000.0,casa,120.0,,,,,,BERNABE PROPIEDADES
2554,89250.0,departamento,52.0,1.0,1.0,,-34.576344,-58.52992,BERNABE PROPIEDADES
2555,57750.0,departamento,,0.0,1.0,,-34.576344,-58.52992,BERNABE PROPIEDADES
2556,57750.0,departamento,34.0,,,,-34.576344,-58.52992,BERNABE PROPIEDADES
2557,71400.0,departamento,,0.0,1.0,,-34.576344,-58.52992,BERNABE PROPIEDADES
2558,160000.0,departamento,160.0,2.0,2.0,,-34.576363,-58.53767,BERNABE PROPIEDADES
2559,,casa,,,,,-34.584488,-58.548714,
2560,140000.0,casa,,,,,,,BERNABE PROPIEDADES
2561,120000.0,departamento,,2.0,,,-34.573704,-58.53864,BERNABE PROPIEDADES
2562,165000.0,casa,,3.0,1.0,,,,BERNABE PROPIEDADES
2563,60000.0,ph,59.0,2.0,,,,,BERNABE PROPIEDADES
2564,100000.0,casa,86.0,,,,-34.592842,-58.539787,BERNABE PROPIEDADES
2565,70000.0,departamento,50.0,1.0,1.0,0.0,-34.571667,-58.518547,ALAN FANATICO GESTION INMOBILIARIA SUC.1
2566,68000.0,departamento,48.0,1.0,1.0,,-34.547825,-58.556293,Gladys MENON Servicios Inmobiliarios
2567,300000.0,casa,,4.0,3.0,25.0,-34.548,-58.57394,LEIVA INMOBILIARIA
2568,65000.0,departamento,35.0,1.0,1.0,,-34.550518,-58.54707,LEIVA INMOBILIARIA
2569,67000.0,departamento,29.0,0.0,1.0,,-34.550144,-58.56534,LEIVA INMOBILIARIA
2570,61000.0,departamento,43.0,0.0,1.0,0.0,,,LEIVA INMOBILIARIA
2571,155000.0,casa,,4.0,2.0,40.0,,,LEIVA INMOBILIARIA
2572,160000.0,casa,159.0,5.0,3.0,50.0,-34.569798,-58.560535,LEIVA INMOBILIARIA
2573,105000.0,departamento,45.0,1.0,1.0,,-34.54623,-58.54581,Spolita Propiedades
2574,65000.0,casa,55.0,,,,-34.57445,-58.527103,NOA PROPIEDADES
2575,130000.0,casa,,4.0,2.0,,-34.57672,-58.558445,PALACIO - Viviendas y Galpones.
2576,220000.0,casa,173.0,3.0,2.0,,-34.56108,-58.541553,PALACIO - Viviendas y Galpones.
2577,66124.0,departamento,40.0,1.0,1.0,,-34.56935,-58.529224,CARRERA PROPIEDADES
2578,87000.0,casa,120.0,2.0,1.0,70.0,-34.55425,-58.537605,CARRERA PROPIEDADES
2579,155000.0,casa,95.0,2.0,1.0,50.0,,,OLIVERA DE SCHWAB PROPIEDADES
2580,100000.0,departamento,45.0,1.0,1.0,,-34.5372,-58.56969,Spolita Propiedades
2581,189000.0,casa,249.0,3.0,3.0,50.0,-34.5607,-58.540012,CARRERA PROPIEDADES
2582,120000.0,casa,100.0,2.0,1.0,30.0,,,BARBARO PROPIEDADES
2583,65000.0,casa,,,,,-34.58308,-58.558228,BERNABE PROPIEDADES
2584,90000.0,casa,110.0,2.0,2.0,,-34.5403,-58.58178,Perez Propiedades
2585,160000.0,casa,170.0,2.0,1.0,,-34.53637,-58.56866,Spolita Propiedades
2586,115000.0,casa,68.0,2.0,1.0,28.0,-34.53838,-58.57808,INMOBILIARIA ALEMANA
2587,380000.0,casa,259.0,5.0,4.0,22.0,-34.54255,-58.55261,INMOBILIARIA ALEMANA
2588,145000.0,casa,134.0,2.0,1.0,40.0,-34.54294,-58.56118,INMOBILIARIA ALEMANA
2589,82000.0,casa,1.0,2.0,,,-34.540344,-58.543552,INMOBILIARIA ALEMANA
2590,110000.0,ph,,3.0,1.0,8.0,,,ALBARENQUE PROPIEDADES
2591,350000.0,casa,200.0,3.0,2.0,50.0,-34.57123,-58.541977,NOA PROPIEDADES
2592,90000.0,ph,95.0,2.0,1.0,15.0,-34.55245,-58.55715,Alonso Inmobiliaria
2593,55000.0,departamento,37.0,1.0,1.0,,-34.542557,-58.5607,ALAN FANATICO GESTION INMOBILIARIA
2594,41000.0,ph,45.0,1.0,1.0,,-34.555218,-58.54176,ALAN FANATICO GESTION INMOBILIARIA
2595,105000.0,casa,101.0,3.0,1.0,50.0,-34.553394,-58.57003,CARRERA PROPIEDADES
2596,68000.0,departamento,42.0,1.0,1.0,,-34.574226,-58.543907,CARRERA PROPIEDADES
2597,129000.0,casa,130.0,4.0,2.0,,-34.569702,-58.545532,Gladys MENON Servicios Inmobiliarios
2598,110000.0,casa,200.0,4.0,3.0,50.0,,,CM LEIVA PROPIEDADES
2599,119000.0,ph,78.0,3.0,1.0,40.0,,,ALAN FANATICO GESTION INMOBILIARIA SUC.1
2600,60000.0,ph,150.0,2.0,2.0,30.0,,,BERNABE PROPIEDADES
2601,85000.0,departamento,,2.0,1.0,,,,BERNABE PROPIEDADES
2602,109000.0,casa,120.0,2.0,2.0,18.0,-34.54483,-58.528336,CARRERA PROPIEDADES
2603,55000.0,departamento,,1.0,1.0,,-34.5421,-58.5575,PALACIO - Viviendas y Galpones.
2604,60000.0,departamento,62.0,3.0,1.0,,-34.5421,-58.5575,PALACIO - Viviendas y Galpones.
2605,80000.0,casa,,4.0,2.0,,-34.57279,-58.57179,PALACIO - Viviendas y Galpones.
2606,80000.0,departamento,50.0,2.0,1.0,50.0,,,PALACIO - Viviendas y Galpones.
2607,55000.0,casa,,3.0,1.0,,-34.546997,-58.530582,PALACIO - Viviendas y Galpones.
2608,80000.0,departamento,45.0,1.0,1.0,45.0,-34.579727,-58.53723,BARBARO PROPIEDADES
2609,180000.0,casa,250.0,4.0,2.0,,-34.54435,-58.58306,Spolita Propiedades
2610,61000.0,departamento,36.0,1.0,1.0,0.0,-34.57721,-58.53998,Gomez de Montanari Desarollos Inmobiliarios
2611,65000.0,ph,85.0,2.0,2.0,45.0,-34.54234,-58.53215,Labate Propiedades
2612,65000.0,ph,85.0,2.0,2.0,45.0,-34.542355,-58.532215,Labate Propiedades
2613,66000.0,departamento,39.0,1.0,1.0,20.0,-34.542454,-58.550495,Labate Propiedades
2614,120000.0,departamento,,2.0,1.0,,-34.552486,-58.539692,PALACIO - Viviendas y Galpones.
2615,90000.0,departamento,55.0,2.0,1.0,,-34.57988,-58.533257,PALACIO - Viviendas y Galpones.
2616,98000.0,casa,130.0,2.0,1.0,60.0,-34.585842,-58.54464,CARRERA PROPIEDADES
2617,220000.0,departamento,145.0,3.0,2.0,,-34.57044,-58.53851,Gomez de Montanari Desarollos Inmobiliarios
2618,97000.0,departamento,67.0,2.0,1.0,0.0,-34.57044,-58.53851,Gomez de Montanari Desarollos Inmobiliarios
2619,101000.0,departamento,59.0,1.0,2.0,,-34.55585,-58.56208,Gomez de Montanari Desarollos Inmobiliarios
2620,105000.0,departamento,59.0,1.0,1.0,,-34.55585,-58.56208,Gomez de Montanari Desarollos Inmobiliarios
2621,95000.0,departamento,59.0,2.0,2.0,0.0,-34.55585,-58.56208,Gomez de Montanari Desarollos Inmobiliarios
2622,135000.0,departamento,64.0,2.0,2.0,,-34.57724,-58.5399,Gomez de Montanari Desarollos Inmobiliarios
2623,240000.0,casa,160.0,3.0,1.0,20.0,-34.55244,-58.53412,ALAN FANATICO GESTION INMOBILIARIA SUC.1
2624,94000.0,departamento,64.0,2.0,2.0,,-34.57724,-58.5399,Gomez de Montanari Desarollos Inmobiliarios
2625,95000.0,departamento,51.0,1.0,1.0,,-34.55465,-58.56075,Gomez de Montanari Desarollos Inmobiliarios
2626,100000.0,departamento,58.0,2.0,1.0,0.0,-34.55465,-58.56075,Gomez de Montanari Desarollos Inmobiliarios
2627,35000.0,departamento,23.0,0.0,1.0,5.0,-34.549957,-58.565598,Montenegro Propiedades
2628,55000.0,departamento,40.0,1.0,1.0,5.0,-34.549957,-58.565598,Montenegro Propiedades
2629,58000.0,departamento,42.0,1.0,1.0,5.0,-34.549957,-58.565598,Montenegro Propiedades
2630,70000.0,departamento,62.0,2.0,1.0,0.0,-34.56848,-58.5409,Montenegro Propiedades
2631,80000.0,departamento,92.0,1.0,1.0,50.0,-34.5674,-58.54224,Montenegro Propiedades
2632,82000.0,departamento,42.0,1.0,1.0,15.0,-34.566315,-58.54369,Montenegro Propiedades
2633,180000.0,casa,,2.0,1.0,20.0,-34.568253,-58.54092,Montenegro Propiedades
2634,70000.0,departamento,70.0,2.0,1.0,40.0,-34.5593,-58.55807,Montenegro Propiedades
2635,62000.0,departamento,,1.0,1.0,0.0,-34.582054,-58.53622,Montenegro Propiedades
2636,69500.0,casa,135.0,2.0,2.0,40.0,-34.555424,-58.59055,Montenegro Propiedades
2637,65000.0,departamento,48.0,1.0,1.0,0.0,-34.572113,-58.537018,Montenegro Propiedades
2638,65000.0,departamento,48.0,1.0,1.0,0.0,-34.572113,-58.537018,Montenegro Propiedades
2639,62000.0,departamento,48.0,1.0,1.0,0.0,-34.572113,-58.537018,Montenegro Propiedades
2640,82000.0,departamento,66.0,2.0,1.0,0.0,-34.572113,-58.537018,Montenegro Propiedades
2641,86000.0,departamento,66.0,2.0,1.0,0.0,-34.572113,-58.537018,Montenegro Propiedades
2642,84000.0,departamento,66.0,2.0,1.0,0.0,-34.572113,-58.537018,Montenegro Propiedades
2643,60000.0,departamento,100.0,2.0,1.0,20.0,-34.580357,-58.557205,Montenegro Propiedades
2644,75000.0,departamento,51.0,1.0,1.0,8.0,-34.56934,-58.545334,Montenegro Propiedades
2645,140000.0,departamento,164.0,1.0,1.0,5.0,-34.549934,-58.565575,Montenegro Propiedades
2646,60000.0,departamento,40.0,1.0,1.0,5.0,-34.549934,-58.565575,Montenegro Propiedades
2647,54000.0,departamento,35.0,1.0,1.0,5.0,-34.54999,-58.565556,Montenegro Propiedades
2648,93000.0,departamento,45.0,0.0,1.0,2.0,-34.550575,-58.559055,Montenegro Propiedades
2649,220000.0,casa,152.0,4.0,2.0,40.0,-34.55857,-58.559544,Montenegro Propiedades
2650,190000.0,casa,188.0,3.0,2.0,50.0,-34.556282,-58.54122,Montenegro Propiedades
2651,48000.0,departamento,47.0,1.0,1.0,40.0,-34.549236,-58.55882,Montenegro Propiedades
2652,90000.0,departamento,52.0,1.0,1.0,1.0,-34.573338,-58.53812,Montenegro Propiedades
2653,60000.0,departamento,43.0,1.0,1.0,15.0,-34.560196,-58.53848,Montenegro Propiedades
2654,150000.0,casa,103.0,3.0,2.0,20.0,-34.557217,-58.544167,Montenegro Propiedades
2655,48000.0,departamento,38.0,0.0,1.0,5.0,-34.565437,-58.538185,Montenegro Propiedades
2656,85000.0,ph,85.0,2.0,1.0,35.0,-34.56086,-58.57962,Cr Home Propiedades
2657,95000.0,departamento,60.0,2.0,1.0,20.0,-34.572983,-58.543587,NOA PROPIEDADES
2658,35000.0,ph,32.0,1.0,1.0,,-34.54237,-58.58117,Cr Home Propiedades
2659,32000.0,ph,30.0,1.0,1.0,,-34.54237,-58.58117,Cr Home Propiedades
2660,105000.0,ph,116.0,3.0,2.0,30.0,-34.55007,-58.56542,Cr Home Propiedades
2661,120000.0,ph,132.0,2.0,1.0,10.0,-34.55007,-58.56542,Cr Home Propiedades
2662,68000.0,casa,70.0,2.0,1.0,35.0,-34.56126,-58.57235,Cr Home Propiedades
2663,140000.0,departamento,90.0,2.0,1.0,,-34.57671,-58.532124,NOA PROPIEDADES
2664,50000.0,departamento,30.0,1.0,1.0,40.0,-34.55163,-58.56295,ALAN FANATICO GESTION INMOBILIARIA SUC.1
2665,45000.0,departamento,,,,,-34.537582,-58.547005,FUMAGALLI PROPIEDADES
2666,120000.0,ph,92.0,1.0,1.0,,-34.54286,-58.53087,FUMAGALLI PROPIEDADES
2667,74000.0,departamento,41.0,1.0,1.0,10.0,-34.55372,-58.558887,Gomez de Montanari Desarollos Inmobiliarios
2668,119000.0,departamento,61.0,2.0,1.0,3.0,-34.57912,-58.534634,Gomez de Montanari Desarollos Inmobiliarios
2669,259000.0,departamento,113.0,3.0,2.0,0.0,-34.573444,-58.53982,Gomez de Montanari Desarollos Inmobiliarios
2670,137000.0,departamento,63.0,2.0,1.0,1.0,-34.57349,-58.540745,Gomez de Montanari Desarollos Inmobiliarios
2671,135000.0,departamento,56.0,2.0,1.0,0.0,-34.57844,-58.536392,Gomez de Montanari Desarollos Inmobiliarios
2672,65000.0,departamento,35.0,1.0,1.0,2.0,-34.583336,-58.535683,Gomez de Montanari Desarollos Inmobiliarios
2673,82000.0,departamento,46.0,1.0,1.0,0.0,-34.576153,-58.532017,Gomez de Montanari Desarollos Inmobiliarios
2674,61000.0,departamento,36.0,0.0,1.0,0.0,-34.57349,-58.540745,Gomez de Montanari Desarollos Inmobiliarios
2675,98000.0,departamento,49.0,1.0,1.0,0.0,-34.57844,-58.536392,Gomez de Montanari Desarollos Inmobiliarios
2676,79000.0,departamento,48.0,1.0,1.0,3.0,-34.57371,-58.539036,Gomez de Montanari Desarollos Inmobiliarios
2677,137000.0,casa,110.0,4.0,1.0,25.0,-34.52705,-58.5613,GERON PROPIEDADES
2678,175000.0,casa,127.0,3.0,2.0,,-34.54729,-58.56986,Alonso Inmobiliaria
2679,95000.0,departamento,65.0,2.0,2.0,40.0,-34.573776,-58.54258,NOA PROPIEDADES
2680,118000.0,casa,76.0,3.0,2.0,15.0,-34.560104,-58.538795,CARRERA PROPIEDADES
2681,55000.0,departamento,,2.0,1.0,,-34.594414,-58.52857,PALACIO - Viviendas y Galpones.
2682,85000.0,departamento,90.0,3.0,1.0,,-34.58201,-58.554756,PALACIO - Viviendas y Galpones.
2683,120000.0,departamento,60.0,2.0,1.0,,,,NOA PROPIEDADES
2684,180000.0,departamento,60.0,2.0,1.0,4.0,-34.582973,-58.53595,NOA PROPIEDADES
2685,168000.0,casa,146.0,2.0,1.0,40.0,-34.532932,-58.555244,DANIEL GÓMEZ PROPIEDADES
2686,65000.0,casa,,,,,,,CM LEIVA PROPIEDADES
2687,55000.0,ph,50.0,2.0,1.0,50.0,-34.58984,-58.53019,Cr Home Propiedades
2688,65000.0,departamento,39.0,1.0,1.0,10.0,-34.55682,-58.56176,Cr Home Propiedades
2689,50000.0,departamento,40.0,,1.0,40.0,-34.57599,-58.54012,Cr Home Propiedades
2690,140000.0,ph,100.0,3.0,1.0,30.0,-34.55693,-58.56371,Cr Home Propiedades
2691,90000.0,ph,100.0,3.0,2.0,10.0,-34.55716,-58.56495,Cr Home Propiedades
2692,90000.0,ph,80.0,2.0,1.0,50.0,-34.55717,-58.56498,Cr Home Propiedades
2693,70000.0,casa,75.0,3.0,1.0,40.0,-34.50923,-58.58239,Cr Home Propiedades
2694,85000.0,ph,86.0,2.0,2.0,,-34.55697,-58.57342,Cr Home Propiedades
2695,140000.0,casa,100.0,2.0,1.0,50.0,-34.55389,-58.56222,Cr Home Propiedades
2696,140000.0,casa,,3.0,1.0,50.0,-34.55357,-58.56979,Cr Home Propiedades
2697,74500.0,departamento,52.0,1.0,1.0,,-34.539,-58.57564,Cr Home Propiedades
2698,99000.0,casa,150.0,2.0,1.0,50.0,-34.55334,-58.56795,Cr Home Propiedades
2699,118000.0,ph,107.0,3.0,3.0,40.0,-34.55067,-58.57109,Cr Home Propiedades
2700,48000.0,departamento,38.0,1.0,1.0,40.0,-34.54815,-58.57101,Cr Home Propiedades
2701,55000.0,ph,50.0,2.0,1.0,40.0,-34.57829,-58.57677,Cr Home Propiedades
2702,65000.0,departamento,80.0,2.0,1.0,33.0,-34.53862,-58.57636,Cr Home Propiedades
2703,80000.0,departamento,114.0,2.0,,35.0,,,LAURA FIGLIOLA PROPIEDADES
2704,62000.0,casa,192.0,3.0,2.0,,-34.55253,-58.5901,Spolita Propiedades
2705,120000.0,casa,80.0,2.0,1.0,50.0,-34.54279,-58.54362,GERON PROPIEDADES
2706,45000.0,ph,45.0,1.0,1.0,,-34.51491,-58.57976,Spolita Propiedades
2707,128000.0,casa,161.0,2.0,,,-34.528755,-58.570915,Gladys MENON Servicios Inmobiliarios
2708,,departamento,20.0,,1.0,,-34.53809,-58.57368,
2709,54000.0,departamento,,2.0,1.0,20.0,-34.590538,-58.524727,A-R ADMINISTRACION RODRIGUEZ - SERVICIOS INMOBILIARIOS
2710,45000.0,departamento,27.0,1.0,1.0,35.0,-34.54433,-58.54772,DANIEL GÓMEZ PROPIEDADES
2711,62000.0,ph,80.0,1.0,1.0,45.0,-34.538475,-58.57317,DANIEL GÓMEZ PROPIEDADES
2712,95000.0,departamento,75.0,2.0,1.0,50.0,-34.574455,-58.533546,GARDEN PROPIEDADES
2713,140000.0,casa,170.0,3.0,1.0,,,,ALAN FANATICO GESTION INMOBILIARIA SUC.1
2714,75000.0,departamento,,,,,-34.5423,-58.549393,SIMONI PROPIEDADES
2715,70000.0,departamento,65.0,1.0,1.0,45.0,-34.53123,-58.57561,Spolita Propiedades
2716,130000.0,casa,300.0,5.0,4.0,45.0,-34.52468,-58.57584,Spolita Propiedades
2717,95000.0,ph,90.0,3.0,1.0,,-34.53633,-58.57223,Spolita Propiedades
2718,75000.0,casa,60.0,2.0,2.0,30.0,-34.556496,-58.53841,CARRERA PROPIEDADES
2719,55000.0,departamento,49.0,2.0,1.0,,-34.565086,-58.55474,PALACIO - Viviendas y Galpones.
2720,180000.0,ph,86.0,3.0,2.0,8.0,-34.53887,-58.54953,Spolita Propiedades
2721,113000.0,departamento,42.0,2.0,1.0,,-34.55396,-58.55475,Alonso Inmobiliaria
2722,82000.0,casa,140.0,3.0,2.0,35.0,-34.53783,-58.57193,Spolita Propiedades
2723,59000.0,departamento,37.0,1.0,1.0,,-34.54183,-58.559834,ALAN FANATICO GESTION INMOBILIARIA SUC.1
2724,90000.0,departamento,57.0,2.0,1.0,5.0,-34.54152,-58.530003,FERNANDEZ INMOBILIARIA
